season,date,home_team,away_team,home_score,away_score,attendance,is_evening,lat,lon,venue_capacity,stadium_name,temperature_f,precipitation_mm,day_of_week,month,is_weekend,home_game_num,home_games_total,season_progress,is_rivalry,home_win,home_win_rate_last5,opp_win_rate_season,attendance_pct,nyc_mlb_home_game,nyc_nfl_home_game
2017,2017-05-14,Chicago Stars FC,Boston Breakers,1,1,1827,1,41.7647,-87.8061,20000,SeatGeek Stadium,69.3,0.4,6,5,1,3,12,0.25,0,0,0.6,0.5,0.09135,0,0
2017,2017-05-19,Boston Breakers,Portland Thorns FC,2,2,3321,1,39.8283,-98.5795,10000,Jordan Field,58.5,32.3,4,5,0,4,12,0.3333333333333333,1,0,0.4,0.6,0.3321,1,0
2017,2017-05-20,Washington Spirit,FC Kansas City,0,1,3714,1,39.1528,-77.3136,4000,Maryland SoccerPlex,69.4,1.4,5,5,1,4,12,0.3333333333333333,0,0,0.4,0.2,0.9285,1,0
2017,2017-05-20,Gotham FC,Houston Dash,2,1,2476,0,39.8283,-98.5795,25000,Yurcak Field,50.0,7.3,5,5,1,2,12,0.1666666666666666,0,1,0.4,0.4,0.09904,1,0
2017,2017-05-21,North Carolina Courage,Chicago Stars FC,1,3,4786,0,39.8283,-98.5795,25218,WakeMed Soccer Park,69.8,0.0,6,5,1,3,14,0.2142857142857142,1,0,1.0,0.4,0.1897850741533825,1,0
2017,2017-05-21,Seattle Reign FC,Orlando Pride,1,1,4037,1,39.8283,-98.5795,38500,UW Medicine Pitch at Memorial Stadium,69.8,0.0,6,5,1,4,12,0.3333333333333333,0,0,0.8,0.4,0.1048571428571428,1,0
2017,2017-05-24,North Carolina Courage,Gotham FC,2,0,2383,1,39.8283,-98.5795,25218,WakeMed Soccer Park,62.2,0.0,2,5,0,4,14,0.2857142857142857,0,1,0.6666666666666666,0.6666666666666666,0.0944959949242604,1,0
2017,2017-05-27,Portland Thorns FC,Boston Breakers,2,0,18637,1,45.5214,-122.6917,25218,Providence Park,82.8,0.0,5,5,1,4,13,0.3076923076923077,0,1,0.6,0.5,0.7390356094852882,1,0
2017,2017-05-27,Houston Dash,Seattle Reign FC,0,2,5312,0,29.7522,-95.3524,22039,Shell Energy Stadium,89.0,0.2,5,5,1,3,12,0.25,0,0,0.6,0.5,0.2410272698398294,1,0
2017,2017-05-27,Chicago Stars FC,North Carolina Courage,3,2,2618,0,41.7647,-87.8061,20000,SeatGeek Stadium,71.9,0.0,5,5,1,4,12,0.3333333333333333,1,1,0.6,0.7142857142857143,0.1309,1,0
2017,2017-05-27,Gotham FC,Orlando Pride,2,1,3451,1,39.8283,-98.5795,25000,Yurcak Field,74.0,10.0,5,5,1,3,12,0.25,0,1,0.4,0.5,0.13804,1,0
2017,2017-05-27,FC Kansas City,Washington Spirit,3,2,1728,1,39.8283,-98.5795,18467,Children's Mercy Victory Field,74.0,10.0,5,5,1,4,12,0.3333333333333333,0,1,0.4,0.3333333333333333,0.0935723181892023,1,0
2017,2017-06-03,Washington Spirit,Houston Dash,2,0,3096,1,39.1528,-77.3136,4000,Maryland SoccerPlex,79.8,0.0,5,6,1,5,12,0.4166666666666667,0,1,0.2,0.2857142857142857,0.774,1,0
2017,2017-06-03,North Carolina Courage,FC Kansas City,2,0,3717,0,39.8283,-98.5795,25218,WakeMed Soccer Park,78.2,0.4,5,6,1,5,14,0.3571428571428571,0,1,0.75,0.4285714285714285,0.1473947180585296,1,0
2017,2017-06-03,Gotham FC,Portland Thorns FC,0,2,2418,1,39.8283,-98.5795,25000,Yurcak Field,78.2,0.4,5,6,1,4,12,0.3333333333333333,1,0,0.6,0.7142857142857143,0.09672,1,0
2017,2017-06-03,Orlando Pride,Boston Breakers,2,0,5185,1,28.5411,-81.3893,25500,Inter&Co Stadium,82.7,29.7,5,6,1,3,12,0.25,0,1,0.2,0.4285714285714285,0.2033333333333333,1,0
2017,2017-06-04,Chicago Stars FC,Seattle Reign FC,1,0,3147,0,41.7647,-87.8061,20000,SeatGeek Stadium,83.2,1.2,6,6,1,5,12,0.4166666666666667,0,1,0.8,0.5714285714285714,0.15735,1,0
2017,2017-06-17,Houston Dash,Orlando Pride,2,4,5918,1,29.7522,-95.3524,22039,Shell Energy Stadium,91.4,0.1,5,6,1,4,12,0.3333333333333333,0,0,0.4,0.5,0.2685239802168882,1,0
2017,2017-06-17,Portland Thorns FC,Gotham FC,1,3,16736,1,45.5214,-122.6917,25218,Providence Park,66.3,0.5,5,6,1,5,13,0.3846153846153846,0,0,0.6,0.5555555555555556,0.6636529463081926,1,0
2017,2017-06-17,FC Kansas City,Seattle Reign FC,2,2,1891,1,39.8283,-98.5795,18467,Children's Mercy Victory Field,87.5,0.0,5,6,1,5,12,0.4166666666666667,0,0,0.4,0.5,0.1023988736665403,1,0
2017,2017-06-17,North Carolina Courage,Boston Breakers,3,1,3780,1,39.8283,-98.5795,25218,WakeMed Soccer Park,87.5,0.0,5,6,1,6,14,0.4285714285714285,0,1,0.8,0.375,0.1498929336188436,1,0
2017,2017-06-17,Chicago Stars FC,Washington Spirit,1,1,3189,0,41.7647,-87.8061,20000,SeatGeek Stadium,86.0,9.2,5,6,1,6,12,0.5,0,0,0.8,0.375,0.15945,1,0
2017,2017-06-24,Boston Breakers,North Carolina Courage,0,1,3209,0,39.8283,-98.5795,10000,Jordan Field,76.1,0.0,5,6,1,5,12,0.4166666666666667,1,0,0.4,0.7,0.3209,1,0
2017,2017-06-24,Seattle Reign FC,FC Kansas City,1,1,3919,1,39.8283,-98.5795,38500,UW Medicine Pitch at Memorial Stadium,76.1,0.0,5,6,1,5,12,0.4166666666666667,0,0,0.6,0.3333333333333333,0.1017922077922078,1,0
2017,2017-06-24,Washington Spirit,Portland Thorns FC,1,0,4319,1,39.1528,-77.3136,4000,Maryland SoccerPlex,85.6,10.4,5,6,1,6,12,0.5,1,1,0.4,0.6666666666666666,1.07975,1,0
2017,2017-06-24,Orlando Pride,Houston Dash,0,2,5497,0,28.5411,-81.3893,25500,Inter&Co Stadium,88.7,1.9,5,6,1,4,12,0.3333333333333333,0,0,0.4,0.2222222222222222,0.2155686274509804,1,0
2017,2017-06-25,Chicago Stars FC,Gotham FC,2,1,3720,1,41.7647,-87.8061,20000,SeatGeek Stadium,68.4,0.1,6,6,1,7,12,0.5833333333333334,0,1,0.6,0.6,0.186,1,0
2017,2017-06-28,Gotham FC,Orlando Pride,2,3,3065,1,39.8283,-98.5795,25000,Yurcak Field,91.8,0.0,2,6,0,5,12,0.4166666666666667,0,0,0.6,0.5,0.1226,0,0
2017,2017-06-28,Houston Dash,Boston Breakers,0,0,6095,1,29.7522,-95.3524,22039,Shell Energy Stadium,83.4,2.6,2,6,0,5,12,0.4166666666666667,0,0,0.2,0.3,0.276555197604247,0,0
2017,2017-06-28,Seattle Reign FC,Chicago Stars FC,2,1,3586,1,39.8283,-98.5795,38500,UW Medicine Pitch at Memorial Stadium,91.8,0.0,2,6,0,6,12,0.5,1,1,0.4,0.6,0.0931428571428571,0,0
2017,2017-06-28,Portland Thorns FC,FC Kansas City,3,0,16199,1,45.5214,-122.6917,25218,Providence Park,75.1,0.0,2,6,0,6,13,0.4615384615384615,0,1,0.6,0.4,0.6423586327226585,0,0
2017,2017-07-01,Seattle Reign FC,Portland Thorns FC,2,0,4270,1,39.8283,-98.5795,38500,UW Medicine Pitch at Memorial Stadium,84.6,0.0,5,7,1,7,12,0.5833333333333334,1,1,0.6,0.6363636363636364,0.1109090909090909,1,0
2017,2017-07-01,Orlando Pride,Chicago Stars FC,0,1,5476,1,28.5411,-81.3893,25500,Inter&Co Stadium,85.5,12.9,5,7,1,5,12,0.4166666666666667,1,0,0.4,0.5454545454545454,0.2147450980392156,1,0
2017,2017-07-01,Boston Breakers,Washington Spirit,1,0,2523,0,39.8283,-98.5795,10000,Jordan Field,84.6,0.0,5,7,1,6,12,0.5,0,1,0.4,0.5,0.2523,1,0
2017,2017-07-01,North Carolina Courage,Gotham FC,0,1,3056,0,39.8283,-98.5795,25218,WakeMed Soccer Park,84.6,0.0,5,7,1,7,14,0.5,0,0,0.8,0.5,0.1211832817828535,1,0
2017,2017-07-02,FC Kansas City,Houston Dash,1,2,1703,1,39.8283,-98.5795,18467,Children's Mercy Victory Field,88.2,0.5,6,7,1,6,12,0.5,0,0,0.4,0.2727272727272727,0.0922185520116965,1,0
2017,2017-07-07,Boston Breakers,Chicago Stars FC,0,0,2435,1,39.8283,-98.5795,10000,Jordan Field,88.2,0.0,4,7,0,7,12,0.5833333333333334,1,0,0.4,0.5833333333333334,0.2435,1,0
2017,2017-07-08,Houston Dash,Portland Thorns FC,1,1,3869,1,29.7522,-95.3524,22039,Shell Energy Stadium,90.2,2.2,5,7,1,6,12,0.5,1,0,0.2,0.5833333333333334,0.1755524297835655,1,0
2017,2017-07-08,Gotham FC,FC Kansas City,3,2,2091,1,39.8283,-98.5795,25000,Yurcak Field,88.5,0.4,5,7,1,6,12,0.5,0,1,0.6,0.3333333333333333,0.08364,1,0
2017,2017-07-08,Washington Spirit,Orlando Pride,2,2,5200,0,39.1528,-77.3136,4000,Maryland SoccerPlex,84.7,0.5,5,7,1,7,12,0.5833333333333334,0,0,0.6,0.5,1.3,1,0
2017,2017-07-08,North Carolina Courage,Seattle Reign FC,2,0,3565,1,39.8283,-98.5795,25218,WakeMed Soccer Park,88.5,0.4,5,7,1,8,14,0.5714285714285714,0,1,0.6,0.5833333333333334,0.1413672773415814,1,0
2017,2017-07-15,Orlando Pride,FC Kansas City,4,1,6073,1,28.5411,-81.3893,25500,Inter&Co Stadium,87.7,0.6,5,7,1,6,12,0.5,0,1,0.4,0.3076923076923077,0.238156862745098,1,0
2017,2017-07-15,Portland Thorns FC,North Carolina Courage,1,0,16804,0,45.5214,-122.6917,25218,Providence Park,80.1,0.0,5,7,1,7,13,0.5384615384615384,1,1,0.6,0.6923076923076923,0.666349432944722,1,0
2017,2017-07-15,Houston Dash,Washington Spirit,2,1,3332,1,29.7522,-95.3524,22039,Shell Energy Stadium,86.3,15.4,5,7,1,7,12,0.5833333333333334,0,1,0.0,0.4166666666666667,0.1511865329642905,1,0
2017,2017-07-15,Gotham FC,Chicago Stars FC,2,2,2529,1,39.8283,-98.5795,25000,Yurcak Field,90.3,0.2,5,7,1,7,12,0.5833333333333334,1,0,0.6,0.6153846153846154,0.10116,1,0
2017,2017-07-15,Seattle Reign FC,Boston Breakers,1,1,3730,1,39.8283,-98.5795,38500,UW Medicine Pitch at Memorial Stadium,90.3,0.2,5,7,1,8,12,0.6666666666666666,0,0,0.6,0.3846153846153846,0.0968831168831168,1,0
2017,2017-07-22,Seattle Reign FC,Gotham FC,5,4,4464,1,39.8283,-98.5795,38500,UW Medicine Pitch at Memorial Stadium,94.9,0.0,5,7,1,9,12,0.75,0,1,0.4,0.5333333333333333,0.1159480519480519,1,0
2017,2017-07-22,Portland Thorns FC,Washington Spirit,2,1,18478,1,45.5214,-122.6917,25218,Providence Park,89.0,0.0,5,7,1,8,13,0.6153846153846154,0,1,0.6,0.3846153846153846,0.7327305892616385,1,0
2017,2017-07-22,Chicago Stars FC,Orlando Pride,2,1,4742,0,41.7647,-87.8061,20000,SeatGeek Stadium,90.1,29.5,5,7,1,8,12,0.6666666666666666,0,1,0.6,0.5714285714285714,0.2371,1,0
2017,2017-07-22,Houston Dash,Boston Breakers,1,0,5337,1,29.7522,-95.3524,22039,Shell Energy Stadium,85.6,8.7,5,7,1,8,12,0.6666666666666666,0,1,0.2,0.4285714285714285,0.2421616225781569,1,0
2017,2017-08-04,Boston Breakers,FC Kansas City,2,2,2510,1,39.8283,-98.5795,10000,Jordan Field,76.3,0.0,4,8,0,8,12,0.6666666666666666,0,0,0.2,0.2857142857142857,0.251,1,0
2017,2017-08-04,Gotham FC,Washington Spirit,1,4,2496,1,39.8283,-98.5795,25000,Yurcak Field,76.3,0.0,4,8,0,8,12,0.6666666666666666,0,0,0.4,0.3571428571428571,0.09984,1,0
2017,2017-08-05,Portland Thorns FC,Houston Dash,2,1,18243,0,45.5214,-122.6917,25218,Providence Park,87.0,0.0,5,8,1,9,13,0.6923076923076923,0,1,0.8,0.4,0.7234118486795146,1,0
2017,2017-08-05,Orlando Pride,Chicago Stars FC,1,1,5667,1,28.5411,-81.3893,25500,Inter&Co Stadium,88.8,1.0,5,8,1,7,12,0.5833333333333334,1,0,0.6,0.6666666666666666,0.222235294117647,1,0
2017,2017-08-05,North Carolina Courage,Seattle Reign FC,1,0,5249,1,39.8283,-98.5795,25218,WakeMed Soccer Park,82.8,15.9,5,8,1,9,14,0.6428571428571429,0,1,0.8,0.5333333333333333,0.2081449758109287,1,0
2017,2017-08-08,Orlando Pride,Washington Spirit,3,0,4273,1,28.5411,-81.3893,25500,Inter&Co Stadium,87.4,9.3,1,8,0,8,12,0.6666666666666666,0,1,0.4,0.4,0.1675686274509804,1,0
2017,2017-08-10,FC Kansas City,North Carolina Courage,0,1,1398,1,39.8283,-98.5795,18467,Children's Mercy Victory Field,81.7,5.4,3,8,0,7,12,0.5833333333333334,1,0,0.2,0.6666666666666666,0.0757026046461255,0,0
2017,2017-08-12,Orlando Pride,Gotham FC,5,0,5243,1,28.5411,-81.3893,25500,Inter&Co Stadium,86.9,15.4,5,8,1,9,12,0.75,0,1,0.4,0.4705882352941176,0.2056078431372549,1,0
2017,2017-08-12,Washington Spirit,Boston Breakers,2,2,3722,0,39.1528,-77.3136,4000,Maryland SoccerPlex,83.9,9.7,5,8,1,8,12,0.6666666666666666,0,0,0.6,0.375,0.9305,1,0
2017,2017-08-12,Chicago Stars FC,Portland Thorns FC,2,3,4934,1,41.7647,-87.8061,20000,SeatGeek Stadium,72.9,0.6,5,8,1,9,12,0.75,1,0,0.8,0.6875,0.2467,1,0
2017,2017-08-13,Seattle Reign FC,North Carolina Courage,1,2,4156,1,39.8283,-98.5795,38500,UW Medicine Pitch at Memorial Stadium,80.4,1.7,6,8,1,10,12,0.8333333333333334,1,0,0.6,0.6875,0.1079480519480519,1,0
2017,2017-08-13,Houston Dash,FC Kansas City,0,1,4352,1,29.7522,-95.3524,22039,Shell Energy Stadium,90.1,0.9,6,8,1,9,12,0.75,0,0,0.4,0.3125,0.197468124688053,1,0
2017,2017-08-16,FC Kansas City,Portland Thorns FC,2,1,428,1,39.8283,-98.5795,18467,Children's Mercy Victory Field,81.0,5.6,2,8,0,8,12,0.6666666666666666,1,1,0.2,0.7058823529411765,0.0231764769588996,1,0
2017,2017-08-16,Chicago Stars FC,Seattle Reign FC,1,2,2876,1,41.7647,-87.8061,20000,SeatGeek Stadium,87.8,9.4,2,8,0,10,12,0.8333333333333334,0,0,0.6,0.4705882352941176,0.1438,1,0
2017,2017-08-16,Boston Breakers,Houston Dash,1,3,3003,1,39.8283,-98.5795,10000,Jordan Field,81.0,5.6,2,8,0,9,12,0.75,0,0,0.2,0.3529411764705882,0.3003,1,0
2017,2017-08-19,Portland Thorns FC,Houston Dash,2,0,19672,1,45.5214,-122.6917,25218,Providence Park,77.7,0.0,5,8,1,10,13,0.7692307692307693,0,1,0.8,0.3888888888888889,0.7800777222618764,1,0
2017,2017-08-19,Boston Breakers,Orlando Pride,1,2,4321,0,39.8283,-98.5795,10000,Jordan Field,91.6,0.0,5,8,1,10,12,0.8333333333333334,0,0,0.2,0.5555555555555556,0.4321,1,0
2017,2017-08-19,Gotham FC,Seattle Reign FC,5,4,3325,1,39.8283,-98.5795,25000,Yurcak Field,91.6,0.0,5,8,1,9,12,0.75,0,1,0.2,0.5,0.133,1,0
2017,2017-08-19,North Carolina Courage,Washington Spirit,2,0,3530,0,39.8283,-98.5795,25218,WakeMed Soccer Park,91.6,0.0,5,8,1,10,14,0.7142857142857143,0,1,0.8,0.3529411764705882,0.1399793798080736,1,0
2017,2017-08-20,Chicago Stars FC,FC Kansas City,1,3,3314,1,41.7647,-87.8061,20000,SeatGeek Stadium,88.4,0.5,6,8,1,11,12,0.9166666666666666,0,0,0.4,0.3888888888888889,0.1657,1,0
2017,2017-08-26,FC Kansas City,Orlando Pride,1,2,2812,0,39.8283,-98.5795,18467,Children's Mercy Victory Field,87.3,0.0,5,8,1,9,12,0.75,0,0,0.4,0.5789473684210527,0.1522716196458547,1,0
2017,2017-08-26,Seattle Reign FC,Portland Thorns FC,1,2,6041,0,39.8283,-98.5795,38500,UW Medicine Pitch at Memorial Stadium,87.3,0.0,5,8,1,11,12,0.9166666666666666,1,0,0.6,0.6842105263157895,0.1569090909090909,1,0
2017,2017-08-26,Washington Spirit,Chicago Stars FC,1,2,3469,1,39.1528,-77.3136,4000,Maryland SoccerPlex,75.7,0.1,5,8,1,9,12,0.75,1,0,0.4,0.5789473684210527,0.86725,1,0
2017,2017-08-26,Gotham FC,Boston Breakers,1,0,2244,1,39.8283,-98.5795,25000,Yurcak Field,87.3,0.0,5,8,1,10,12,0.8333333333333334,0,1,0.4,0.3684210526315789,0.08976,1,0
2017,2017-08-30,Washington Spirit,North Carolina Courage,2,3,2365,1,39.1528,-77.3136,4000,Maryland SoccerPlex,74.1,0.2,2,8,0,10,12,0.8333333333333334,1,0,0.4,0.7222222222222222,0.59125,0,0
2017,2017-09-02,Orlando Pride,Boston Breakers,4,2,5413,1,28.5411,-81.3893,25500,Inter&Co Stadium,84.8,2.2,5,9,1,10,12,0.8333333333333334,0,1,0.6,0.35,0.2122745098039215,1,0
2017,2017-09-02,Portland Thorns FC,Washington Spirit,4,0,19141,0,45.5214,-122.6917,25218,Providence Park,94.6,0.0,5,9,1,11,13,0.8461538461538461,0,1,1.0,0.3,0.7590213339678008,1,0
2017,2017-09-03,Chicago Stars FC,North Carolina Courage,2,1,3745,1,41.7647,-87.8061,20000,SeatGeek Stadium,81.1,0.0,6,9,1,12,12,1.0,1,1,0.4,0.7368421052631579,0.18725,1,0
2017,2017-09-03,Houston Dash,Seattle Reign FC,0,1,1258,1,33.1544,-96.8353,20500,Toyota Stadium,88.7,0.0,6,9,1,10,12,0.8333333333333334,0,0,0.4,0.45,0.0613658536585365,1,0
2017,2017-09-03,FC Kansas City,Gotham FC,4,1,1571,1,39.8283,-98.5795,18467,Children's Mercy Victory Field,93.3,0.0,6,9,1,10,12,0.8333333333333334,0,1,0.2,0.5,0.0850706665944658,1,0
2017,2017-09-07,Orlando Pride,Seattle Reign FC,1,1,4341,1,28.5411,-81.3893,25500,Inter&Co Stadium,86.9,11.9,3,9,0,11,12,0.9166666666666666,0,0,0.8,0.4761904761904761,0.170235294117647,1,0
2017,2017-09-09,FC Kansas City,Chicago Stars FC,0,0,963,0,39.8283,-98.5795,18467,Children's Mercy Victory Field,82.5,0.5,5,9,1,11,12,0.9166666666666666,1,0,0.4,0.6190476190476191,0.0521470731575242,1,0
2017,2017-09-09,North Carolina Courage,Houston Dash,1,0,4702,1,39.8283,-98.5795,25218,WakeMed Soccer Park,82.5,0.5,5,9,1,11,14,0.7857142857142857,0,1,0.8,0.35,0.1864541200729637,1,0
2017,2017-09-10,Gotham FC,Washington Spirit,1,2,2008,1,39.8283,-98.5795,25000,Yurcak Field,83.6,0.8,6,9,1,11,12,0.9166666666666666,0,0,0.6,0.2857142857142857,0.08032,1,0
2017,2017-09-10,Boston Breakers,Portland Thorns FC,0,1,3015,1,39.8283,-98.5795,10000,Jordan Field,83.6,0.8,6,9,1,11,12,0.9166666666666666,1,0,0.2,0.7142857142857143,0.3015,1,0
2017,2017-09-23,Houston Dash,Chicago Stars FC,2,3,6707,1,29.7522,-95.3524,22039,Shell Energy Stadium,86.7,0.4,5,9,1,11,12,0.9166666666666666,1,0,0.4,0.6363636363636364,0.3043241526385045,1,0
2017,2017-09-23,Washington Spirit,Boston Breakers,0,3,3475,1,39.1528,-77.3136,4000,Maryland SoccerPlex,85.9,0.0,5,9,1,11,12,0.9166666666666666,0,0,0.2,0.3181818181818182,0.86875,1,0
2017,2017-09-23,Orlando Pride,Portland Thorns FC,0,0,7353,0,28.5411,-81.3893,25500,Inter&Co Stadium,80.9,10.4,5,9,1,12,12,1.0,1,0,0.6,0.7272727272727273,0.2883529411764706,1,0
2017,2017-09-24,Gotham FC,North Carolina Courage,1,1,2690,1,39.8283,-98.5795,25000,Yurcak Field,81.2,2.0,6,9,1,12,12,1.0,1,0,0.4,0.7142857142857143,0.1076,1,1
2017,2017-09-24,Seattle Reign FC,FC Kansas City,0,1,4991,1,39.8283,-98.5795,38500,UW Medicine Pitch at Memorial Stadium,81.2,2.0,6,9,1,12,12,1.0,0,0,0.4,0.4090909090909091,0.1296363636363636,1,1
2017,2017-09-27,Houston Dash,North Carolina Courage,0,4,2905,1,29.7522,-95.3524,22039,Shell Energy Stadium,88.3,0.2,2,9,0,12,12,1.0,1,0,0.4,0.7272727272727273,0.1318117881936567,1,0
2017,2017-09-30,Washington Spirit,Seattle Reign FC,2,3,3780,1,39.1528,-77.3136,4000,Maryland SoccerPlex,66.6,0.0,5,9,1,12,12,1.0,0,0,0.0,0.4782608695652174,0.945,1,0
2017,2017-09-30,Boston Breakers,Gotham FC,3,4,3497,1,39.8283,-98.5795,10000,Jordan Field,73.9,2.5,5,9,1,12,12,1.0,0,0,0.0,0.4347826086956521,0.3497,1,0
2017,2017-09-30,North Carolina Courage,Orlando Pride,2,3,7020,1,39.8283,-98.5795,25218,WakeMed Soccer Park,73.9,2.5,5,9,1,12,14,0.8571428571428571,0,0,0.8,0.5652173913043478,0.278372591006424,1,0
2017,2017-09-30,Portland Thorns FC,Chicago Stars FC,3,1,21144,0,45.5214,-122.6917,25218,Providence Park,63.9,3.6,5,9,1,12,13,0.9230769230769232,1,1,1.0,0.6521739130434783,0.8384487270996906,1,0
2017,2017-10-01,FC Kansas City,Houston Dash,1,1,1312,1,39.8283,-98.5795,18467,Children's Mercy Victory Field,75.1,12.4,6,10,1,12,12,1.0,0,0,0.4,0.3043478260869565,0.0710456489955055,1,1
2017,2017-10-07,Portland Thorns FC,Orlando Pride,4,1,18193,0,45.5214,-122.6917,25218,Providence Park,62.3,2.6,5,10,1,13,13,1.0,0,1,1.0,0.5833333333333334,0.7214291379173606,0,0
2017,2017-10-08,North Carolina Courage,Chicago Stars FC,1,0,10017,0,39.8283,-98.5795,25218,WakeMed Soccer Park,71.6,0.0,6,10,1,13,14,0.9285714285714286,1,1,0.8,0.625,0.3972162740899357,0,1
2017,2017-10-14,North Carolina Courage,Portland Thorns FC,0,1,8124,0,28.5411,-81.3893,25500,Inter&Co Stadium,84.5,5.4,5,10,1,14,14,1.0,1,0,0.8,0.76,0.3185882352941176,0,0
2018,2018-03-24,Seattle Reign FC,Washington Spirit,2,1,3561,1,39.8283,-98.5795,38500,UW Medicine Pitch at Memorial Stadium,52.2,1.0,5,3,1,1,12,0.0833333333333333,0,1,0.2,0.5,0.0924935064935064,0,0
2018,2018-03-24,Orlando Pride,Utah Royals FC,1,1,9017,1,28.5411,-81.3893,25500,Inter&Co Stadium,79.5,0.0,5,3,1,1,12,0.0833333333333333,0,0,0.6,0.5,0.3536078431372549,0,0
2018,2018-03-24,North Carolina Courage,Portland Thorns FC,1,0,4210,0,39.8283,-98.5795,25218,WakeMed Soccer Park,52.2,1.0,5,3,1,1,14,0.0714285714285714,1,1,0.6,0.5,0.1669442461733682,0,0
2018,2018-03-25,Houston Dash,Chicago Stars FC,1,1,5846,1,29.7522,-95.3524,22039,Shell Energy Stadium,81.2,0.0,6,3,1,1,12,0.0833333333333333,1,0,0.2,0.5,0.265257044330505,0,0
2018,2018-03-30,Houston Dash,Utah Royals FC,0,0,3433,1,29.7522,-95.3524,22039,Shell Energy Stadium,74.4,0.2,4,3,0,2,12,0.1666666666666666,0,0,0.0,1.0,0.1557693180271337,0,0
2018,2018-03-31,North Carolina Courage,Gotham FC,1,0,4078,0,39.8283,-98.5795,25218,WakeMed Soccer Park,54.3,0.0,5,3,1,2,14,0.1428571428571428,0,1,0.6,0.5,0.1617098897612816,1,0
2018,2018-03-31,Washington Spirit,Orlando Pride,2,0,4989,0,39.1528,-77.3136,4000,Maryland SoccerPlex,56.9,0.0,5,3,1,1,12,0.0833333333333333,0,1,0.0,0.0,1.24725,1,0
2018,2018-03-31,Chicago Stars FC,Portland Thorns FC,2,3,13678,1,41.7647,-87.8061,20000,SeatGeek Stadium,57.6,1.9,5,3,1,1,12,0.0833333333333333,1,0,0.4,0.0,0.6839,1,0
2018,2018-04-14,Washington Spirit,North Carolina Courage,2,4,3458,1,39.1528,-77.3136,4000,Maryland SoccerPlex,81.1,0.0,5,4,1,2,12,0.1666666666666666,1,0,0.2,1.0,0.8645,1,0
2018,2018-04-14,Utah Royals FC,Chicago Stars FC,0,1,19203,0,40.5829,-111.8932,20213,America First Field,53.7,0.0,5,4,1,1,12,0.0833333333333333,1,0,0.5,0.5,0.9500321575223866,1,0
2018,2018-04-15,Gotham FC,Seattle Reign FC,0,1,1913,1,39.8283,-98.5795,25000,Yurcak Field,36.8,0.0,6,4,1,1,12,0.0833333333333333,0,0,0.4,1.0,0.07652,1,0
2018,2018-04-15,Portland Thorns FC,Orlando Pride,2,1,16466,1,45.5214,-122.6917,25218,Providence Park,50.4,16.2,6,4,1,1,13,0.0769230769230769,0,1,1.0,0.0,0.6529463081925608,1,0
2018,2018-04-18,North Carolina Courage,Seattle Reign FC,1,0,3011,1,39.8283,-98.5795,25218,WakeMed Soccer Park,54.0,0.0,2,4,0,3,14,0.2142857142857142,0,1,0.6,1.0,0.1193988420969149,1,0
2018,2018-04-18,Chicago Stars FC,Houston Dash,3,0,2327,1,41.7647,-87.8061,20000,SeatGeek Stadium,37.2,6.1,2,4,0,2,12,0.1666666666666666,0,1,0.2,0.0,0.11635,1,0
2018,2018-04-20,Portland Thorns FC,Washington Spirit,1,1,14485,1,45.5214,-122.6917,25218,Providence Park,63.6,0.0,4,4,0,2,13,0.1538461538461538,0,0,1.0,0.3333333333333333,0.5743913077960188,1,0
2018,2018-04-21,Chicago Stars FC,Gotham FC,1,1,2413,1,41.7647,-87.8061,20000,SeatGeek Stadium,53.5,0.0,5,4,1,3,12,0.25,0,0,0.4,0.0,0.12065,1,0
2018,2018-04-21,North Carolina Courage,Utah Royals FC,2,2,3958,0,39.8283,-98.5795,25218,WakeMed Soccer Park,49.5,4.1,5,4,1,4,14,0.2857142857142857,0,0,0.8,0.6666666666666666,0.1569513839321119,1,0
2018,2018-04-22,Orlando Pride,Houston Dash,1,0,3890,1,28.5411,-81.3893,25500,Inter&Co Stadium,76.6,9.5,6,4,1,2,12,0.1666666666666666,0,1,0.4,0.0,0.1525490196078431,1,0
2018,2018-04-28,Orlando Pride,Seattle Reign FC,1,1,5058,1,28.5411,-81.3893,25500,Inter&Co Stadium,82.3,0.0,5,4,1,3,12,0.25,0,0,0.4,0.6666666666666666,0.1983529411764706,0,0
2018,2018-04-28,Utah Royals FC,Portland Thorns FC,1,1,8446,1,40.5829,-111.8932,20213,America First Field,81.1,0.0,5,4,1,2,12,0.1666666666666666,1,0,0.0,0.5,0.4178498985801217,0,0
2018,2018-04-28,Houston Dash,North Carolina Courage,0,2,3591,0,29.7522,-95.3524,22039,Shell Energy Stadium,79.8,0.0,5,4,1,3,12,0.25,1,0,0.0,0.8,0.1629384273333635,0,0
2018,2018-04-28,Washington Spirit,Chicago Stars FC,1,1,3448,1,39.1528,-77.3136,4000,Maryland SoccerPlex,72.5,1.1,5,4,1,3,12,0.25,1,0,0.2,0.6,0.862,0,0
2018,2018-05-02,Chicago Stars FC,Orlando Pride,0,2,2027,1,41.7647,-87.8061,20000,SeatGeek Stadium,80.3,0.1,2,5,0,4,12,0.3333333333333333,0,0,0.4,0.2,0.10135,1,0
